File Name wav,label
wav_DEbF#236.wav,"[387, 50, 355, 178, 387, 51, 355, 179, 387, 54, 355, 182]"
wav_FBAbEbFEbAAbBb51183539810.wav,"[387, 53, 355, 181, 387, 59, 355, 187, 387, 56, 355, 184, 387, 51, 355, 179, 387, 53, 355, 181, 387, 51, 355, 179, 387, 57, 355, 185, 387, 56, 355, 184, 387, 58, 355, 186]"
wav_CAbGBbAbCFB0871080511.wav,"[387, 48, 330, 176, 387, 56, 330, 184, 387, 55, 330, 183, 387, 58, 330, 186, 387, 56, 330, 184, 387, 48, 330, 176, 387, 53, 330, 181, 387, 59, 330, 187]"
wav_BC#AFBBbC#1119511101.wav,"[387, 59, 355, 187, 387, 49, 355, 177, 387, 57, 355, 185, 387, 53, 355, 181, 387, 59, 355, 187, 387, 58, 355, 186, 387, 49, 355, 177]"
wav_DEbAbC#2381.wav,"[387, 50, 341, 178, 387, 51, 341, 179, 387, 56, 341, 184, 387, 49, 341, 177]"
wav_FEbF#536.wav,"[387, 53, 341, 181, 387, 51, 341, 179, 387, 54, 341, 182]"
wav_CF#C#GF#E061764.wav,"[387, 48, 355, 305, 176, 387, 54, 355, 305, 182, 387, 49, 355, 305, 177, 387, 55, 355, 305, 183, 387, 54, 355, 305, 182, 387, 52, 355, 305, 180]"
wav_EEBF44115.wav,"[387, 52, 355, 305, 180, 387, 52, 355, 305, 180, 387, 59, 355, 305, 187, 387, 53, 355, 305, 181]"
wav_GGC#C#BbCD77111002.wav,"[387, 55, 330, 183, 387, 55, 330, 183, 387, 49, 330, 177, 387, 49, 330, 177, 387, 58, 330, 186, 387, 48, 330, 176, 387, 50, 330, 178]"
wav_BDGG11277.wav,"[387, 59, 355, 187, 387, 50, 355, 178, 387, 55, 355, 183, 387, 55, 355, 183]"
wav_EbAbBb3810.wav,"[387, 51, 330, 179, 387, 56, 330, 184, 387, 58, 330, 186]"
wav_EEbAAbEF#AbF43984685.wav,"[387, 52, 355, 275, 180, 387, 51, 355, 275, 179, 387, 57, 355, 275, 185, 387, 56, 355, 275, 184, 387, 52, 355, 275, 180, 387, 54, 355, 275, 182, 387, 56, 355, 275, 184, 387, 53, 355, 275, 181]"
wav_AbGGEA87749.wav,"[387, 56, 341, 184, 387, 55, 341, 183, 387, 55, 341, 183, 387, 52, 341, 180, 387, 57, 341, 185]"
wav_CDAC0290.wav,"[387, 48, 330, 176, 387, 50, 330, 178, 387, 57, 330, 185, 387, 48, 330, 176]"
wav_EbAbGGC#38771.wav,"[387, 51, 341, 179, 387, 56, 341, 184, 387, 55, 341, 183, 387, 55, 341, 183, 387, 49, 341, 177]"
wav_DEbEbBGC#2331171.wav,"[387, 50, 355, 305, 178, 387, 51, 355, 305, 179, 387, 51, 355, 305, 179, 387, 59, 355, 305, 187, 387, 55, 355, 305, 183, 387, 49, 355, 305, 177]"
wav_DC#C#EbF21135.wav,"[387, 50, 355, 275, 178, 387, 49, 355, 275, 177, 387, 49, 355, 275, 177, 387, 51, 355, 275, 179, 387, 53, 355, 275, 181]"
wav_GAGF#DBBCEbF#797621111036.wav,"[387, 55, 330, 183, 387, 57, 330, 185, 387, 55, 330, 183, 387, 54, 330, 182, 387, 50, 330, 178, 387, 59, 330, 187, 387, 59, 330, 187, 387, 48, 330, 176, 387, 51, 330, 179, 387, 54, 330, 182]"
wav_C#C#F#BbEbCAbAb116103088.wav,"[387, 49, 355, 177, 387, 49, 355, 177, 387, 54, 355, 182, 387, 58, 355, 186, 387, 51, 355, 179, 387, 48, 355, 176, 387, 56, 355, 184, 387, 56, 355, 184]"
wav_GBF#F#AAb7116698.wav,"[387, 55, 355, 275, 183, 387, 59, 355, 275, 187, 387, 54, 355, 275, 182, 387, 54, 355, 275, 182, 387, 57, 355, 275, 185, 387, 56, 355, 275, 184]"
wav_BbDBEbFEb10211353.wav,"[387, 58, 330, 186, 387, 50, 330, 178, 387, 59, 330, 187, 387, 51, 330, 179, 387, 53, 330, 181, 387, 51, 330, 179]"
wav_GGAb778.wav,"[387, 55, 355, 183, 387, 55, 355, 183, 387, 56, 355, 184]"
wav_CC#FCGB0150711.wav,"[387, 48, 355, 275, 176, 387, 49, 355, 275, 177, 387, 53, 355, 275, 181, 387, 48, 355, 275, 176, 387, 55, 355, 275, 183, 387, 59, 355, 275, 187]"
wav_FDC#EA52149.wav,"[387, 53, 330, 181, 387, 50, 330, 178, 387, 49, 330, 177, 387, 52, 330, 180, 387, 57, 330, 185]"
wav_EDB4211.wav,"[387, 52, 355, 275, 180, 387, 50, 355, 275, 178, 387, 59, 355, 275, 187]"
wav_DCAbC2080.wav,"[387, 50, 341, 178, 387, 48, 341, 176, 387, 56, 341, 184, 387, 48, 341, 176]"
wav_BF#CDAb116028.wav,"[387, 59, 355, 187, 387, 54, 355, 182, 387, 48, 355, 176, 387, 50, 355, 178, 387, 56, 355, 184]"
wav_DBEbEbBbC#Bb2113310110.wav,"[387, 50, 355, 305, 178, 387, 59, 355, 305, 187, 387, 51, 355, 305, 179, 387, 51, 355, 305, 179, 387, 58, 355, 305, 186, 387, 49, 355, 305, 177, 387, 58, 355, 305, 186]"
wav_AbGA879.wav,"[387, 56, 330, 184, 387, 55, 330, 183, 387, 57, 330, 185]"
wav_CEGEbDGF#BbC#0473276101.wav,"[387, 48, 355, 305, 176, 387, 52, 355, 305, 180, 387, 55, 355, 305, 183, 387, 51, 355, 305, 179, 387, 50, 355, 305, 178, 387, 55, 355, 305, 183, 387, 54, 355, 305, 182, 387, 58, 355, 305, 186, 387, 49, 355, 305, 177]"
wav_BbFBb10510.wav,"[387, 58, 355, 305, 186, 387, 53, 355, 305, 181, 387, 58, 355, 305, 186]"
wav_AAbAbBbFAbDAbFF98810582855.wav,"[387, 57, 355, 185, 387, 56, 355, 184, 387, 56, 355, 184, 387, 58, 355, 186, 387, 53, 355, 181, 387, 56, 355, 184, 387, 50, 355, 178, 387, 56, 355, 184, 387, 53, 355, 181, 387, 53, 355, 181]"
wav_C#AbF#EbE18634.wav,"[387, 49, 355, 305, 177, 387, 56, 355, 305, 184, 387, 54, 355, 305, 182, 387, 51, 355, 305, 179, 387, 52, 355, 305, 180]"
wav_AbDC#GFEFG82175457.wav,"[387, 56, 330, 184, 387, 50, 330, 178, 387, 49, 330, 177, 387, 55, 330, 183, 387, 53, 330, 181, 387, 52, 330, 180, 387, 53, 330, 181, 387, 55, 330, 183]"
wav_AF#AEbDCEF96932045.wav,"[387, 57, 330, 185, 387, 54, 330, 182, 387, 57, 330, 185, 387, 51, 330, 179, 387, 50, 330, 178, 387, 48, 330, 176, 387, 52, 330, 180, 387, 53, 330, 181]"
wav_FC#DDEAbBF#BAb512248116118.wav,"[387, 53, 355, 305, 181, 387, 49, 355, 305, 177, 387, 50, 355, 305, 178, 387, 50, 355, 305, 178, 387, 52, 355, 305, 180, 387, 56, 355, 305, 184, 387, 59, 355, 305, 187, 387, 54, 355, 305, 182, 387, 59, 355, 305, 187, 387, 56, 355, 305, 184]"
wav_ACEBBAbAA9041111899.wav,"[387, 57, 341, 185, 387, 48, 341, 176, 387, 52, 341, 180, 387, 59, 341, 187, 387, 59, 341, 187, 387, 56, 341, 184, 387, 57, 341, 185, 387, 57, 341, 185]"
wav_EbF#EbC#F36315.wav,"[387, 51, 330, 179, 387, 54, 330, 182, 387, 51, 330, 179, 387, 49, 330, 177, 387, 53, 330, 181]"
wav_ADC#AFEDF#92195426.wav,"[387, 57, 355, 305, 185, 387, 50, 355, 305, 178, 387, 49, 355, 305, 177, 387, 57, 355, 305, 185, 387, 53, 355, 305, 181, 387, 52, 355, 305, 180, 387, 50, 355, 305, 178, 387, 54, 355, 305, 182]"
wav_F#ABbCGC#6910071.wav,"[387, 54, 355, 182, 387, 57, 355, 185, 387, 58, 355, 186, 387, 48, 355, 176, 387, 55, 355, 183, 387, 49, 355, 177]"
wav_FEbF535.wav,"[387, 53, 330, 181, 387, 51, 330, 179, 387, 53, 330, 181]"
wav_C#CBbFAbBEEG10105811447.wav,"[387, 49, 341, 177, 387, 48, 341, 176, 387, 58, 341, 186, 387, 53, 341, 181, 387, 56, 341, 184, 387, 59, 341, 187, 387, 52, 341, 180, 387, 52, 341, 180, 387, 55, 341, 183]"
wav_AbC#E814.wav,"[387, 56, 341, 184, 387, 49, 341, 177, 387, 52, 341, 180]"
wav_AbEEbBbAbBbGBFD8431081071152.wav,"[387, 56, 355, 305, 184, 387, 52, 355, 305, 180, 387, 51, 355, 305, 179, 387, 58, 355, 305, 186, 387, 56, 355, 305, 184, 387, 58, 355, 305, 186, 387, 55, 355, 305, 183, 387, 59, 355, 305, 187, 387, 53, 355, 305, 181, 387, 50, 355, 305, 178]"
wav_DGBFC#C#BbA2711511109.wav,"[387, 50, 355, 178, 387, 55, 355, 183, 387, 59, 355, 187, 387, 53, 355, 181, 387, 49, 355, 177, 387, 49, 355, 177, 387, 58, 355, 186, 387, 57, 355, 185]"
wav_F#CEbC#6031.wav,"[387, 54, 355, 275, 182, 387, 48, 355, 275, 176, 387, 51, 355, 275, 179, 387, 49, 355, 275, 177]"
wav_EbEDDFBbFA342251059.wav,"[387, 51, 330, 179, 387, 52, 330, 180, 387, 50, 330, 178, 387, 50, 330, 178, 387, 53, 330, 181, 387, 58, 330, 186, 387, 53, 330, 181, 387, 57, 330, 185]"
wav_AbCCC8000.wav,"[387, 56, 355, 305, 184, 387, 48, 355, 305, 176, 387, 48, 355, 305, 176, 387, 48, 355, 305, 176]"
wav_BC#EEb11143.wav,"[387, 59, 330, 187, 387, 49, 330, 177, 387, 52, 330, 180, 387, 51, 330, 179]"
wav_BF#CFAb116058.wav,"[387, 59, 355, 305, 187, 387, 54, 355, 305, 182, 387, 48, 355, 305, 176, 387, 53, 355, 305, 181, 387, 56, 355, 305, 184]"
wav_BbF#FB106511.wav,"[387, 58, 355, 305, 186, 387, 54, 355, 305, 182, 387, 53, 355, 305, 181, 387, 59, 355, 305, 187]"
wav_F#EbGDBbBFC6372101150.wav,"[387, 54, 330, 182, 387, 51, 330, 179, 387, 55, 330, 183, 387, 50, 330, 178, 387, 58, 330, 186, 387, 59, 330, 187, 387, 53, 330, 181, 387, 48, 330, 176]"
wav_BC#D1112.wav,"[387, 59, 341, 187, 387, 49, 341, 177, 387, 50, 341, 178]"
wav_AbBEbDGC8113270.wav,"[387, 56, 355, 275, 184, 387, 59, 355, 275, 187, 387, 51, 355, 275, 179, 387, 50, 355, 275, 178, 387, 55, 355, 275, 183, 387, 48, 355, 275, 176]"
wav_BbAC#AbC#DF#C#109181261.wav,"[387, 58, 355, 275, 186, 387, 57, 355, 275, 185, 387, 49, 355, 275, 177, 387, 56, 355, 275, 184, 387, 49, 355, 275, 177, 387, 50, 355, 275, 178, 387, 54, 355, 275, 182, 387, 49, 355, 275, 177]"
wav_GBAAb71198.wav,"[387, 55, 355, 305, 183, 387, 59, 355, 305, 187, 387, 57, 355, 305, 185, 387, 56, 355, 305, 184]"
wav_FAbBE58114.wav,"[387, 53, 355, 275, 181, 387, 56, 355, 275, 184, 387, 59, 355, 275, 187, 387, 52, 355, 275, 180]"
wav_AbDFAF#82596.wav,"[387, 56, 355, 184, 387, 50, 355, 178, 387, 53, 355, 181, 387, 57, 355, 185, 387, 54, 355, 182]"
wav_BbC#C#B101111.wav,"[387, 58, 355, 186, 387, 49, 355, 177, 387, 49, 355, 177, 387, 59, 355, 187]"
wav_CAbBbCDC#C08100210.wav,"[387, 48, 355, 275, 176, 387, 56, 355, 275, 184, 387, 58, 355, 275, 186, 387, 48, 355, 275, 176, 387, 50, 355, 275, 178, 387, 49, 355, 275, 177, 387, 48, 355, 275, 176]"
wav_EDGEbBbFGBE42731057114.wav,"[387, 52, 355, 275, 180, 387, 50, 355, 275, 178, 387, 55, 355, 275, 183, 387, 51, 355, 275, 179, 387, 58, 355, 275, 186, 387, 53, 355, 275, 181, 387, 55, 355, 275, 183, 387, 59, 355, 275, 187, 387, 52, 355, 275, 180]"
wav_CCFFC#CCC#AbC#0055100181.wav,"[387, 48, 330, 176, 387, 48, 330, 176, 387, 53, 330, 181, 387, 53, 330, 181, 387, 49, 330, 177, 387, 48, 330, 176, 387, 48, 330, 176, 387, 49, 330, 177, 387, 56, 330, 184, 387, 49, 330, 177]"
wav_BF#F#AGF#DBbEEb116697621043.wav,"[387, 59, 341, 187, 387, 54, 341, 182, 387, 54, 341, 182, 387, 57, 341, 185, 387, 55, 341, 183, 387, 54, 341, 182, 387, 50, 341, 178, 387, 58, 341, 186, 387, 52, 341, 180, 387, 51, 341, 179]"
wav_DEAC#BbC#B249110111.wav,"[387, 50, 355, 178, 387, 52, 355, 180, 387, 57, 355, 185, 387, 49, 355, 177, 387, 58, 355, 186, 387, 49, 355, 177, 387, 59, 355, 187]"
wav_FCDDAFEC#50229541.wav,"[387, 53, 341, 181, 387, 48, 341, 176, 387, 50, 341, 178, 387, 50, 341, 178, 387, 57, 341, 185, 387, 53, 341, 181, 387, 52, 341, 180, 387, 49, 341, 177]"
wav_CC#BE01114.wav,"[387, 48, 330, 176, 387, 49, 330, 177, 387, 59, 330, 187, 387, 52, 330, 180]"
wav_AGA979.wav,"[387, 57, 355, 275, 185, 387, 55, 355, 275, 183, 387, 57, 355, 275, 185]"
wav_EbEbGBbEC#3371041.wav,"[387, 51, 355, 179, 387, 51, 355, 179, 387, 55, 355, 183, 387, 58, 355, 186, 387, 52, 355, 180, 387, 49, 355, 177]"
wav_AF#BbFBEBbCAbD9610511410082.wav,"[387, 57, 355, 185, 387, 54, 355, 182, 387, 58, 355, 186, 387, 53, 355, 181, 387, 59, 355, 187, 387, 52, 355, 180, 387, 58, 355, 186, 387, 48, 355, 176, 387, 56, 355, 184, 387, 50, 355, 178]"
wav_GBDEbEbEbF71123335.wav,"[387, 55, 355, 275, 183, 387, 59, 355, 275, 187, 387, 50, 355, 275, 178, 387, 51, 355, 275, 179, 387, 51, 355, 275, 179, 387, 51, 355, 275, 179, 387, 53, 355, 275, 181]"
wav_BBbA11109.wav,"[387, 59, 330, 187, 387, 58, 330, 186, 387, 57, 330, 185]"
wav_EBAGBbBCGF#C4119710110760.wav,"[387, 52, 341, 180, 387, 59, 341, 187, 387, 57, 341, 185, 387, 55, 341, 183, 387, 58, 341, 186, 387, 59, 341, 187, 387, 48, 341, 176, 387, 55, 341, 183, 387, 54, 341, 182, 387, 48, 341, 176]"
wav_CAbFAbAbFGC08588570.wav,"[387, 48, 341, 176, 387, 56, 341, 184, 387, 53, 341, 181, 387, 56, 341, 184, 387, 56, 341, 184, 387, 53, 341, 181, 387, 55, 341, 183, 387, 48, 341, 176]"
wav_GFC#GC#BCEE7517111044.wav,"[387, 55, 341, 183, 387, 53, 341, 181, 387, 49, 341, 177, 387, 55, 341, 183, 387, 49, 341, 177, 387, 59, 341, 187, 387, 48, 341, 176, 387, 52, 341, 180, 387, 52, 341, 180]"
wav_EEDF4425.wav,"[387, 52, 355, 305, 180, 387, 52, 355, 305, 180, 387, 50, 355, 305, 178, 387, 53, 355, 305, 181]"
wav_C#ABFCCEbBEb19115003113.wav,"[387, 49, 330, 177, 387, 57, 330, 185, 387, 59, 330, 187, 387, 53, 330, 181, 387, 48, 330, 176, 387, 48, 330, 176, 387, 51, 330, 179, 387, 59, 330, 187, 387, 51, 330, 179]"
wav_BbFAbC#AEbAADD10581939922.wav,"[387, 58, 355, 186, 387, 53, 355, 181, 387, 56, 355, 184, 387, 49, 355, 177, 387, 57, 355, 185, 387, 51, 355, 179, 387, 57, 355, 185, 387, 57, 355, 185, 387, 50, 355, 178, 387, 50, 355, 178]"
wav_DFAbE2584.wav,"[387, 50, 355, 178, 387, 53, 355, 181, 387, 56, 355, 184, 387, 52, 355, 180]"
wav_C#CF#D1062.wav,"[387, 49, 355, 305, 177, 387, 48, 355, 305, 176, 387, 54, 355, 305, 182, 387, 50, 355, 305, 178]"
wav_C#F#FCACGEb16509073.wav,"[387, 49, 355, 275, 177, 387, 54, 355, 275, 182, 387, 53, 355, 275, 181, 387, 48, 355, 275, 176, 387, 57, 355, 275, 185, 387, 48, 355, 275, 176, 387, 55, 355, 275, 183, 387, 51, 355, 275, 179]"
wav_EDAAbBbGC#E429810714.wav,"[387, 52, 355, 275, 180, 387, 50, 355, 275, 178, 387, 57, 355, 275, 185, 387, 56, 355, 275, 184, 387, 58, 355, 275, 186, 387, 55, 355, 275, 183, 387, 49, 355, 275, 177, 387, 52, 355, 275, 180]"
wav_CC#DAb0128.wav,"[387, 48, 355, 176, 387, 49, 355, 177, 387, 50, 355, 178, 387, 56, 355, 184]"
wav_FEBb5410.wav,"[387, 53, 341, 181, 387, 52, 341, 180, 387, 58, 341, 186]"
wav_AbF#CAEbABb86093910.wav,"[387, 56, 330, 184, 387, 54, 330, 182, 387, 48, 330, 176, 387, 57, 330, 185, 387, 51, 330, 179, 387, 57, 330, 185, 387, 58, 330, 186]"
wav_GDAbF#7286.wav,"[387, 55, 355, 183, 387, 50, 355, 178, 387, 56, 355, 184, 387, 54, 355, 182]"
wav_F#F#FF#GACC66567900.wav,"[387, 54, 355, 305, 182, 387, 54, 355, 305, 182, 387, 53, 355, 305, 181, 387, 54, 355, 305, 182, 387, 55, 355, 305, 183, 387, 57, 355, 305, 185, 387, 48, 355, 305, 176, 387, 48, 355, 305, 176]"
wav_BbBbEb10103.wav,"[387, 58, 355, 275, 186, 387, 58, 355, 275, 186, 387, 51, 355, 275, 179]"
wav_F#AbBbEC#EAEF#6810414946.wav,"[387, 54, 355, 182, 387, 56, 355, 184, 387, 58, 355, 186, 387, 52, 355, 180, 387, 49, 355, 177, 387, 52, 355, 180, 387, 57, 355, 185, 387, 52, 355, 180, 387, 54, 355, 182]"
wav_FCGF#5076.wav,"[387, 53, 355, 305, 181, 387, 48, 355, 305, 176, 387, 55, 355, 305, 183, 387, 54, 355, 305, 182]"
wav_ADAbCFC#928051.wav,"[387, 57, 355, 185, 387, 50, 355, 178, 387, 56, 355, 184, 387, 48, 355, 176, 387, 53, 355, 181, 387, 49, 355, 177]"
wav_F#GACBbEDAb679010428.wav,"[387, 54, 330, 182, 387, 55, 330, 183, 387, 57, 330, 185, 387, 48, 330, 176, 387, 58, 330, 186, 387, 52, 330, 180, 387, 50, 330, 178, 387, 56, 330, 184]"
wav_ACEGBbC#9047101.wav,"[387, 57, 355, 305, 185, 387, 48, 355, 305, 176, 387, 52, 355, 305, 180, 387, 55, 355, 305, 183, 387, 58, 355, 305, 186, 387, 49, 355, 305, 177]"
wav_F#BFGCAAFC#6115709951.wav,"[387, 54, 355, 275, 182, 387, 59, 355, 275, 187, 387, 53, 355, 275, 181, 387, 55, 355, 275, 183, 387, 48, 355, 275, 176, 387, 57, 355, 275, 185, 387, 57, 355, 275, 185, 387, 53, 355, 275, 181, 387, 49, 355, 275, 177]"
wav_EbDC#C#CE321104.wav,"[387, 51, 330, 179, 387, 50, 330, 178, 387, 49, 330, 177, 387, 49, 330, 177, 387, 48, 330, 176, 387, 52, 330, 180]"
wav_F#C#Eb613.wav,"[387, 54, 355, 275, 182, 387, 49, 355, 275, 177, 387, 51, 355, 275, 179]"
wav_ABbEDDBEb910422113.wav,"[387, 57, 355, 305, 185, 387, 58, 355, 305, 186, 387, 52, 355, 305, 180, 387, 50, 355, 305, 178, 387, 50, 355, 305, 178, 387, 59, 355, 305, 187, 387, 51, 355, 305, 179]"
wav_EbBC3110.wav,"[387, 51, 355, 275, 179, 387, 59, 355, 275, 187, 387, 48, 355, 275, 176]"
wav_BbAbC#ABEbAbEBbC#1081911384101.wav,"[387, 58, 355, 305, 186, 387, 56, 355, 305, 184, 387, 49, 355, 305, 177, 387, 57, 355, 305, 185, 387, 59, 355, 305, 187, 387, 51, 355, 305, 179, 387, 56, 355, 305, 184, 387, 52, 355, 305, 180, 387, 58, 355, 305, 186, 387, 49, 355, 305, 177]"
wav_AbBbCGF#810076.wav,"[387, 56, 330, 184, 387, 58, 330, 186, 387, 48, 330, 176, 387, 55, 330, 183, 387, 54, 330, 182]"
wav_BbEAbBF#1048116.wav,"[387, 58, 330, 186, 387, 52, 330, 180, 387, 56, 330, 184, 387, 59, 330, 187, 387, 54, 330, 182]"
wav_AAbAbF#DC988620.wav,"[387, 57, 341, 185, 387, 56, 341, 184, 387, 56, 341, 184, 387, 54, 341, 182, 387, 50, 341, 178, 387, 48, 341, 176]"
wav_BbBbBb101010.wav,"[387, 58, 355, 186, 387, 58, 355, 186, 387, 58, 355, 186]"
wav_C#BB11111.wav,"[387, 49, 341, 177, 387, 59, 341, 187, 387, 59, 341, 187]"
wav_CC#BAAbAbFEbA0111988539.wav,"[387, 48, 341, 176, 387, 49, 341, 177, 387, 59, 341, 187, 387, 57, 341, 185, 387, 56, 341, 184, 387, 56, 341, 184, 387, 53, 341, 181, 387, 51, 341, 179, 387, 57, 341, 185]"
wav_AbF#C#861.wav,"[387, 56, 355, 305, 184, 387, 54, 355, 305, 182, 387, 49, 355, 305, 177]"
wav_F#C#EbFD61352.wav,"[387, 54, 355, 275, 182, 387, 49, 355, 275, 177, 387, 51, 355, 275, 179, 387, 53, 355, 275, 181, 387, 50, 355, 275, 178]"
wav_BACBFEC#119011541.wav,"[387, 59, 330, 187, 387, 57, 330, 185, 387, 48, 330, 176, 387, 59, 330, 187, 387, 53, 330, 181, 387, 52, 330, 180, 387, 49, 330, 177]"
wav_DC#EbDFBF#21325116.wav,"[387, 50, 355, 275, 178, 387, 49, 355, 275, 177, 387, 51, 355, 275, 179, 387, 50, 355, 275, 178, 387, 53, 355, 275, 181, 387, 59, 355, 275, 187, 387, 54, 355, 275, 182]"
wav_F#BbDF#DF#F61026265.wav,"[387, 54, 330, 182, 387, 58, 330, 186, 387, 50, 330, 178, 387, 54, 330, 182, 387, 50, 330, 178, 387, 54, 330, 182, 387, 53, 330, 181]"
wav_DEbFAbGBD23587112.wav,"[387, 50, 330, 178, 387, 51, 330, 179, 387, 53, 330, 181, 387, 56, 330, 184, 387, 55, 330, 183, 387, 59, 330, 187, 387, 50, 330, 178]"
wav_C#FBbEb15103.wav,"[387, 49, 355, 275, 177, 387, 53, 355, 275, 181, 387, 58, 355, 275, 186, 387, 51, 355, 275, 179]"
wav_F#CBC#FBbEFG60111510457.wav,"[387, 54, 355, 182, 387, 48, 355, 176, 387, 59, 355, 187, 387, 49, 355, 177, 387, 53, 355, 181, 387, 58, 355, 186, 387, 52, 355, 180, 387, 53, 355, 181, 387, 55, 355, 183]"
wav_C#AFEbE19534.wav,"[387, 49, 355, 177, 387, 57, 355, 185, 387, 53, 355, 181, 387, 51, 355, 179, 387, 52, 355, 180]"
wav_F#F#C#661.wav,"[387, 54, 330, 182, 387, 54, 330, 182, 387, 49, 330, 177]"
wav_DAbEbEb2833.wav,"[387, 50, 355, 178, 387, 56, 355, 184, 387, 51, 355, 179, 387, 51, 355, 179]"
wav_AbC#CEbGGF#8103776.wav,"[387, 56, 355, 275, 184, 387, 49, 355, 275, 177, 387, 48, 355, 275, 176, 387, 51, 355, 275, 179, 387, 55, 355, 275, 183, 387, 55, 355, 275, 183, 387, 54, 355, 275, 182]"
wav_C#GAb178.wav,"[387, 49, 355, 177, 387, 55, 355, 183, 387, 56, 355, 184]"
wav_EF#F#ACGAbDC466907820.wav,"[387, 52, 355, 275, 180, 387, 54, 355, 275, 182, 387, 54, 355, 275, 182, 387, 57, 355, 275, 185, 387, 48, 355, 275, 176, 387, 55, 355, 275, 183, 387, 56, 355, 275, 184, 387, 50, 355, 275, 178, 387, 48, 355, 275, 176]"
wav_BbEC#GCF#ADD1041706922.wav,"[387, 58, 355, 305, 186, 387, 52, 355, 305, 180, 387, 49, 355, 305, 177, 387, 55, 355, 305, 183, 387, 48, 355, 305, 176, 387, 54, 355, 305, 182, 387, 57, 355, 305, 185, 387, 50, 355, 305, 178, 387, 50, 355, 305, 178]"
wav_FAGEAbF#D5974862.wav,"[387, 53, 355, 181, 387, 57, 355, 185, 387, 55, 355, 183, 387, 52, 355, 180, 387, 56, 355, 184, 387, 54, 355, 182, 387, 50, 355, 178]"
wav_F#EBbGC#BA641071119.wav,"[387, 54, 330, 182, 387, 52, 330, 180, 387, 58, 330, 186, 387, 55, 330, 183, 387, 49, 330, 177, 387, 59, 330, 187, 387, 57, 330, 185]"
wav_BEbBEBbEEbC#GF1131141043175.wav,"[387, 59, 355, 305, 187, 387, 51, 355, 305, 179, 387, 59, 355, 305, 187, 387, 52, 355, 305, 180, 387, 58, 355, 305, 186, 387, 52, 355, 305, 180, 387, 51, 355, 305, 179, 387, 49, 355, 305, 177, 387, 55, 355, 305, 183, 387, 53, 355, 305, 181]"
wav_EBEb4113.wav,"[387, 52, 330, 180, 387, 59, 330, 187, 387, 51, 330, 179]"
wav_EbDC#C#CGDEbDF#3211072326.wav,"[387, 51, 355, 179, 387, 50, 355, 178, 387, 49, 355, 177, 387, 49, 355, 177, 387, 48, 355, 176, 387, 55, 355, 183, 387, 50, 355, 178, 387, 51, 355, 179, 387, 50, 355, 178, 387, 54, 355, 182]"
wav_F#F#ECF#GA6640679.wav,"[387, 54, 330, 182, 387, 54, 330, 182, 387, 52, 330, 180, 387, 48, 330, 176, 387, 54, 330, 182, 387, 55, 330, 183, 387, 57, 330, 185]"
wav_CDEbCF#BEb02306113.wav,"[387, 48, 330, 176, 387, 50, 330, 178, 387, 51, 330, 179, 387, 48, 330, 176, 387, 54, 330, 182, 387, 59, 330, 187, 387, 51, 330, 179]"
wav_EbBDEG311247.wav,"[387, 51, 355, 305, 179, 387, 59, 355, 305, 187, 387, 50, 355, 305, 178, 387, 52, 355, 305, 180, 387, 55, 355, 305, 183]"
wav_FGFCEBDF#Bb57504112610.wav,"[387, 53, 355, 181, 387, 55, 355, 183, 387, 53, 355, 181, 387, 48, 355, 176, 387, 52, 355, 180, 387, 59, 355, 187, 387, 50, 355, 178, 387, 54, 355, 182, 387, 58, 355, 186]"
wav_FDCBDDBC#B520112211111.wav,"[387, 53, 341, 181, 387, 50, 341, 178, 387, 48, 341, 176, 387, 59, 341, 187, 387, 50, 341, 178, 387, 50, 341, 178, 387, 59, 341, 187, 387, 49, 341, 177, 387, 59, 341, 187]"
wav_AbF#EbGGF863775.wav,"[387, 56, 341, 184, 387, 54, 341, 182, 387, 51, 341, 179, 387, 55, 341, 183, 387, 55, 341, 183, 387, 53, 341, 181]"
wav_F#EbEBEbEb6341133.wav,"[387, 54, 355, 305, 182, 387, 51, 355, 305, 179, 387, 52, 355, 305, 180, 387, 59, 355, 305, 187, 387, 51, 355, 305, 179, 387, 51, 355, 305, 179]"
wav_CGAbAbEbAbAb0788388.wav,"[387, 48, 355, 275, 176, 387, 55, 355, 275, 183, 387, 56, 355, 275, 184, 387, 56, 355, 275, 184, 387, 51, 355, 275, 179, 387, 56, 355, 275, 184, 387, 56, 355, 275, 184]"
wav_EBBbC#GDC#GCA411101721709.wav,"[387, 52, 355, 180, 387, 59, 355, 187, 387, 58, 355, 186, 387, 49, 355, 177, 387, 55, 355, 183, 387, 50, 355, 178, 387, 49, 355, 177, 387, 55, 355, 183, 387, 48, 355, 176, 387, 57, 355, 185]"
wav_BAbEC#EDF#AF1184142695.wav,"[387, 59, 330, 187, 387, 56, 330, 184, 387, 52, 330, 180, 387, 49, 330, 177, 387, 52, 330, 180, 387, 50, 330, 178, 387, 54, 330, 182, 387, 57, 330, 185, 387, 53, 330, 181]"
wav_C#AbBDFA1811259.wav,"[387, 49, 355, 305, 177, 387, 56, 355, 305, 184, 387, 59, 355, 305, 187, 387, 50, 355, 305, 178, 387, 53, 355, 305, 181, 387, 57, 355, 305, 185]"
